,name,full_text,date,url
191,Confucius,"Things being investigated, knowledge became complete. Their knowledge being complete, their thoughts were sincere. Their thoughts being sincere, their hearts were then rectified. Their hearts being rectified, their persons were cultivated. Their persons being cultivated, their families were regulated. Their families being regulated, their States were rightly governed. Their States being rightly governed, the whole kingdom was made tranquil and happy.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=7
192,Confucius,"The superior man acts before he speaks, and afterwards speaks according to his actions.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=7
193,Confucius,"Wisdom, compassion, and courage are the three universally recognized moral qualities of man.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=7
194,Confucius,"The man who chases two rabbits, catches neither.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=7
195,Confucius,Fine words and an insinuating appearance are seldom associated with true virtue.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=7
196,Confucius,"Nothing is more visible than things hidden; Nothing is more manifest than things minute; Therefore, the superior man should be aware of his aloneness",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=7
197,Confucius,"In his dealings with the world, the gentleman is not invariably for or against anything. He is on the side of what is moral.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=7
198,Confucius,Learn advidly. Question it repeatedly. Analyze it carefully. Then put what you have learned into practice intelligently.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=7
199,Confucius,Don’t grieve when people fail to recognize your ability. Grieve for your lack of ability instead.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=7
200,Confucius,"At fifteen my mind was directed to study, and at thirty I knew where to stand.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=7
201,Confucius,You are what you think.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=7
202,Confucius,That a man lives is because he is straight. That a man who dupes others survives is because he has been fortunate enough to be spared.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=7
203,Confucius,"I slept and dreamt life is beauty, I woke and found life is duty.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=7
204,Confucius,"The Master said, “What a worthy man was Yan Hui! Living in a narrow alley, subsisting upon meager bits of rice and water—other people could not have borne such hardship, and yet it never spoiled Hui’s joy. What a worthy man was Hui!”<br>(Analects 6.11)",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=7
205,Confucius,"The Master said of Gong Yechang, “He is marriageable. Although he was once imprisoned and branded as a criminal, he was in fact innocent of any crime.” The Master gave him his daughter in marriage.<br>(Analects 5.1)",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=7
206,Confucius,"The Master said, “Wealth and honor are things that all people desire, and yet unless they are acquired in the proper way I will not abide them. Poverty and disgrace are things that all people hate, and yet unless they are avoided in the proper way I will not despise them. <br><br>“If the gentleman abandons ren, how can he be worthy of that name? The gentleman does not violate ren even for the amount of time required to eat a meal. Even in times of urgency or distress, he does not depart from it.”<br>(Analects 4.5)",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=7
207,Confucius,"No matter how busy you may think you are, you must find time for reading, or surrender yourself to self-chosen ignorance.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=7
208,Confucius,"The Master said, The case is like that of someone raising a mound. If he stops working, the fact that it perhaps needed only one more basketful makes no difference; I stay where I am. Whereas even if he has not got beyond leveling the ground, but is still at work, the fact that he has only tilted one basketful of earth makes no difference. I go to help him.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=7
209,Confucius,I hate to tell but now is all there ever is.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=7
210,Confucius,"To conceal resentment against a person, and appear friendly with him;— Tso Ch'iu-ming was ashamed of such conduct.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=8
211,Confucius,How can you love people without encouraging them? And how can you be loyal to people without educating them.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=8
212,Confucius,"If a craftsman wants to do good work, he must first sharpen his tools.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=8
213,Confucius,"If things far away don’t concern you, you’ll soon mourn things close at hand.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=8
214,Confucius,Die Wahrheit hat keinen Erfolg.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=8
215,Confucius,"If names be not correct, language is not in accordance with the truth of things. If language be not in accordance with the truth of things, affairs cannot be carried on to success. When affairs cannot be carried on to success, proprieties and music do not flourish.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=8
216,Confucius,Respect the gods and the devils but keep them at a distance,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=8
217,Confucius,"When you know a thing, to hold that you know it; and when you do not know a thing, to allow that you do not know it--this is knowledge.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=8
218,Confucius,"Let a ruler base his government upon virtuous principles, and he will be like the pole-star, which remains steadfast in its place, while all the host of stars turn towards it",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=8
219,Confucius,"The gentleman does not promote people merely on the basis of their words, nor does he reject words merely because of the person who uttered them.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=8
220,Confucius,"If you did not do so for the sake of riches,You must have done so for the sake of novelty.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=8
221,Confucius,Success depends upon previous preparation.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=8
222,Confucius,The wise never doubt. The Humane never worry. The brave never fear.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=8
223,Confucius,"One who never anticipates deceit or expects duplicity, and yet is the first to recognize such things – is that not a sage indeed?",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=8
224,Confucius,The one who teaches is the giver of eyes.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=8
225,Confucius,"The noble-minded worry about their lack of ability, not about people’s failure to recognize their ability.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=8
226,Confucius,"In worthy teaching, all things are related.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=8
227,Confucius,To rank the effort above the prize may be called love.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=8
228,Confucius,"If I am walking with two people, both will be my teachers",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=8
229,Confucius,Even four harnessed horses cannot bring imprudent words back into the mouth.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=8
230,Confucius,He who is concerned only with the purity of his own life ruins the great human relations.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=8
231,Confucius,"He who learns but does not think, is lost! He who thinks but does not learn is in great danger",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=8
232,Confucius,"The Master said, “The gentleman does not serve as a vessel.”<br>(Analects 2.12)",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=8
233,Confucius,"those who understands is not better than those who appreciates, those who appreciates is not better than those who enjoys.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=8
234,Confucius,A conversa impregnada de vaidade e o pretensiosismo são raramente compatíveis com a virtude.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=8
235,Confucius,There is never a case when the root is in order and yet the branches are in order,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=8
236,Confucius,"You are not yet able to serve men, how can you serve spirits?",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=8
237,Confucius,Mankind differs from the animals only by a little and most people throw that away.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=8
238,Confucius,"Wenn du weißt, behaupte, dass du es weißt. Und wenn du etwas nicht weißt, gib zu, dass du es nicht weißt. Das ist Wissen.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=8
239,Confucius,"Who can (make) the muddy water (clear)? Let it be still, and it will gradually become clear.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=8
240,Confucius,"If a man be without the virtues proper to humanity, what has he to do with music?",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=9
241,Confucius,"Lernen und nicht denken ist nichtig, denken und nicht lernen ist ermüdend.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=9
242,Confucius,Zuviel ist gerade so falsch wie zuwenig.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=9
243,Confucius,"If an urn lacks the characteristics of an urn, how can we call it an urn?",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=9
244,Confucius,"The Master said, ""I have not seen a person who loved virtue, or one<br>who hated what was not virtuous. He who loved virtue, would esteem<br>nothing above it. He who hated what is not virtuous, would practice<br>virtue in such a way that he would not allow anything that is not<br>virtuous to approach his person.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=9
245,Confucius,Better light a candle than curse the darkness.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=9
246,Confucius,"Do everything in moderation, even moderation.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=9
247,Confucius,Aprender sin pensar es inútil. Pensar sin aprender peligroso,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=9
248,Confucius,"To one who is not eager I do not reveal anything, nor do I explain anything to one who is not communicative. If I raise one corner for someone and he cannot come back with the other three, I do not go on.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=9
249,Confucius,I am not one who was born with great wisdom. I love the ancients and diligently seek wisdom among them.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=9
250,Confucius,He who studies but does not think is lost; he who thinks but does not study is dangerous.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=9
251,Confucius,"Naming enables the noble-minded to speak, and speech enables the noble-minded to act. Therefore, the noble-minded are anything but careless in speech.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=9
252,Confucius,"There are those who act without knowing; I will have none of this. To hear a lot, choose the good, and follow it, to see a lot and learn to recognize it: this is next knowledge.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=9
253,Confucius,"It is more shameful to distrust our friends than to be deceived by them.<br>Confucius<br>This is a major problem in America, where greed, power, and money are the highest value. This creates a paranoia atmosphere.I mention this all the time, but first time I have ever seen it.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=9
254,Confucius,Conduct thyself always with the same prudence as though thou went observed by ten eyes and pointed at by ten fingers,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=9
255,Confucius,A noble minded person is not an implement.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=9
256,Confucius,"Una voz fuerte no puede competir con una voz clara, aunque esta sea un simple murmullo.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=9
257,Confucius,Don’t worry if you have no position: worry about making yourself worthy of one. Don’t worry if you aren’t known and admired: devote yourself to a life that deserves admiration.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=9
258,Confucius,Al cielo non chiedo altro che una casa piena di libri e un giardino pieno di fiori,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=9
259,Confucius,"A legendary horse is praised not for its strength, but for its Integrity.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=9
260,Confucius,"The Master said, Guide the people by law, aline them by punishment; they may shun crime, but they will want shame. Guide them by mind, aline them by courtesy; they will learn shame and grow good.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=9
261,Confucius,The wise are free from perplexities; the virtuous from anxiety; and the bold from fear.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=9
262,Confucius,Treue gegen sich selbst und Gütigkeit gegen Andere: Darin ist alles befasst.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=9
263,Confucius,"They will do; but they are not equal to him, who, though poor, is yet cheerful, and to him, who, though rich, loves the rules of propriety.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=9
264,Confucius,"Ada yang mengukur hidup mereka dari hari dan tahun. Yang lain dengan denyut jantung, gairah, dan air mata. Tetapi ukuran sejati di bawah mentari adalah apa yang telah engkau lakukan dalam hidup ini untuk orang lain.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=9
265,Confucius,"What is the good of being ready with the tongue? They who encounter men with smartnesses of speech for the most part procure themselves hatred. I know not whether he be truly virtuous, but why should he show readiness of the tongue?",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=9
266,Confucius,"The noble-minded are all-encompassing, not stuck in doctrines. Little people are stuck in doctrines.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=9
267,Confucius,"Poor food and water for dinner, a bent arm for a pillow – that is where joy resides. For me, wealth and renown without honor are nothing but drifting clouds.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=9
268,Confucius,"In following the Way, the noble-minded treasure three things: a manner free of violence and arrogance, a countenance full of sincerity and trust, a voice free of vulgarity and impropriety.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=9
269,Confucius,Insecurity is worse than poverty.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=9
270,Confucius,The noble-minded encourage what is beautiful in people and discourage what is ugly in them. Little people do just the opposite.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=10
271,Confucius,"The firm, the enduring, the simple, and the modest are near to virtue.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=10
272,Confucius,"The noble-minded have nine states of mind: for eyes, bright; for ears, penetrating; for countenance; cordial; for demeanor, humble; for words, trustworthy; for service, reverent; for doubt, questioning; for anger circumspect; and for facing a chance to profit, moral.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=10
273,Confucius,"Among his own country folk Confucius wore a homely look, like one that has no word to say.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=10
274,Confucius,"If a man be without the virtues proper to humanity, what has he to do with the rites of propriety? If a man be without the virtues proper to humanity, what has he to do with music?",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=10
275,Confucius,"When words lose their meaning, people lose their freedom.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=10
276,Confucius,"The Master said, 'Respectfulness, without the rules of propriety, becomes laborious bustle; carefulness, without the rules of propriety, becomes timidity; boldness, without the rules of propriety, becomes insubordination; straightforwardness, without the rules of propriety, becomes rudeness.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=10
277,Confucius,"Wenn man noch nicht das Leben kennt, wie sollte man den Tod kennen.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=10
278,Confucius,"Wenn man noch nicht den Menschen dienen kann, wie sollte man den Geistern dienen können?",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=10
279,Confucius,The Master said: ‘Artful speech and an ingratiating demeanour rarely accompany virtue.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=10
280,Confucius,"The ultimate revenge is living well and being happy. Hateful people can't stand happy people. Before you embark on a journey of revenge, dig two graves.”-",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=10
281,Confucius,Omul care nu se gândeste sau nu prevede lucrurile îndepartate are necazuri aproape,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=10
282,Confucius,"With coarse grain to eat, with water to drink, and my bended arm for a pillow: I still have joy in the midst of these things",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=10
283,Confucius,He has not lived in vain who dies the day he is told about the Way.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=10
284,Confucius,"He that rules by mind is like the north star, steady in his seat, whilst the stars all bend to him.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=10
285,Confucius,"He who wishes to secure the good of others, has already secured his own.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=10
286,Confucius,"He who exercises government by means of his virtue may be compared to the north polar star, which keeps its place and all the stars turn towards it.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=10
287,Confucius,"Kebanggaan kita yang terbesar adalah bukang tidak pernah gagal, tetapi bangkit kembali setiap kali kita jatuh.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=10
288,Confucius,"If you want to make a stand, help others make a stand, and if you want to reach your goal, help others reach their goal. Consider yourself and treat others accordingly: this is the method of Humanity.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=10
289,Confucius,"Aspire to the principal, behave with virtue, abide by benevolence, and immerse yourself in the arts.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=10
290,Confucius,"The faults of the superior man are like the eclipses of the sun and moon. He has his faults, and all men see them; he changes, and all men look up to him.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=10
291,Confucius,"Worthy admonitions cannot fail to inspire us, but what matters is changing ourselves. Reverent advice cannot fail to encourage us, but what matters is acting on it. Encouraged without acting, inspired without changing – there’s nothing to be done for such people.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=10
292,Confucius,Language is insight itself.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=10
293,Confucius,"he had four of the characteristics of a superior man:— in his conduct of himself, he was humble; in serving his superiors, he was respectful; in nourishing the people, he was kind; in ordering the people, he was just.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=10
294,Confucius,"A man should say, I am not concerned that I have no place, I am concerned how I may fit myself for one. I am not concerned that I am not known, I seek to be worthy to be known.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=10
295,Confucius,"When we see men of worth, we should think of equalling them; when we see men of a contrary character, we should turn inwards and examine ourselves.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=10
296,Confucius,"Every man has two lives, and the second starts when he realizes he has just one",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=10
297,Confucius,عندما يصبح الأسياد فقراء فإنهم يحافظون على فضيلتهم، أما عندما يصبح الرجال العاديون فقراء فإنهم يتصرفون بشكل معاكس للفضيلة,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=10
298,Confucius,قل إنك تعرف عندما تعرف، لكن قل إنك لاتعرف عندما لاتعرف.هذه هي المعرفة الحقيقية,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=10
299,Confucius,知之者不如好之者，好之者不如樂之者。”<br>“Knowing it does not compare with loving it; loving it does not compare with delighting in it.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=10
300,Confucius,لاتفرض على الآخرين ماتكره أن تفرضه على نفسك,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=11
301,Confucius,Study the past to define the future,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=11
302,Confucius,"Yin and yang, male and female, strong and weak, rigid and tender, heaven and earth, light and darkness, thunder and lightning, cold and warmth, good and evil…the interplay of opposite principles constitutes the universe.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=11
303,Confucius,"When respect is shown according to what is proper, one keeps far from shame and disgrace.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=11
304,Confucius,"Wo ein Gebildeter weilt, kann keine Rohheit aufkommen.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=11
305,Confucius,"The Master said, “The gentleman harmonizes [he] without being an echo. The petty man echoes [tong] and does not harmonize.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=11
306,Confucius,"Not to talk with people although they can be talked with is to waste people. To talk with people although they can't be talked with is to waste words. A man of understanding does not waste people, but he also does not waste words.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=11
307,Confucius,I am not worried that nobody knows me. I seek to become fit to be known,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=11
308,Confucius,"Cuando veas un hombre bueno, trata de imitarle; cuando veas a uno malo, examínate a ti mismo",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=11
309,Confucius,"If you look at their intentions, examine their motives, and scrutinize what brings them contentment – how can people hide who they are? How can they hide who they really are?",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=11
310,Confucius,"The noble minded act before speak, then they speak according to their actions.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=11
311,Confucius,"Listen to all that you can – then, if you forget the deficiencies and speak about the rest cautiously, you avoid trouble. See all that you can – then, if you forget the perilous and act upon the rest cautiously, you’ll avoid regret. In speech avoid trouble, in action avoid regret – then rewards will come of themselves.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=11
312,Confucius,Is it not indeed a pleasure to acquire knowledge and constantly to exercise oneself therein?,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=11
313,Confucius,"Lord Chi Wen thought three times before taking any action. When the Master heard this, he said: Twice is plenty enough.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=11
314,Confucius,"Clever talk, ingratiating looks, fawning reverence: Tso-ch’iu Ming found that shameful, and so do I. Friendly while harboring resentment: Tso-ch’iu Ming found that shameful, too, and so do I.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=11
315,Confucius,The nobler type of man is broad-minded and not prejudiced. The inferior man is prejudiced and not broad-minded.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=11
316,Confucius,Man who stand on hill with mouth open will wait long time for roast duck to drop in.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=11
317,Confucius,"Am I a man of great wisdom? Hardly! Even when a simple person brings me a question, my mind goes utterly blank, I just thrash it out until I’ve exhausted every possibility.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=11
318,Confucius,LEARN AS THOUGH YOU WOULD NEVER BE ABLE TO MASTER IT,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=11
319,Confucius,"Avant d'ouvrir la bouche, assure-toi que ce que tu vas dire est plus beau que le silence.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=11
320,Confucius,"No matter where you go, there you are.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=11
321,Confucius,"Una casa será fuerte e indestructible cuando esté sostenida por estas cuatro columnas: padre valiente, madre prudente, hijo obediente, hermano complaciente.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=11
322,Confucius,"Adept Lu spent a night at Stone Date, and the gatekeeper asked: Where are you from? From the House of Confucius, replied Lu. Isn’t he the one who knows it’s hopeless, but keeps trying anyway?",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=11
323,Confucius,"Things that are done, it is needless to speak about; things that have had their course, it is needless to remonstrate about; things that are past, it is needless to blame.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=11
324,Confucius,"Si vos parents tombent dans une faute, avertissez-les avec grande douceur. Si vous les voyez déterminés à ne pas suivre vos avis, redoublez vos témoignages de respect, sans vous opposer. Quand même ils vous maltraiteraient, n’en ayez aucun ressentiment. ",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=11
325,Confucius,The gentleman is dignified but not arrogant. The small man is arrogant but not digified,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=11
326,Confucius,"If the will be set on virtue, there will be no practice of wickedness.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=11
327,Confucius,"The superior man, in the world, does not set his mind either for anything, or against anything; what is right he will follow.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=11
328,Confucius,"When you make a promise consistent with what is right, you can keep your word. When you show respect consistent with good taste, you keep shame and disgrace at a distance. When he in whom you confide is one who does not fail his friends, you may trust him fully.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=11
329,Confucius,"Se regarder scrupuleusement soi-même, ne regarder que discrètement les autres.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=11
330,Confucius,"Their persons being cultivated, their families were regulated. Their families being regulated, their states were rightly governed. Their states being rightly governed, the whole kingdom was made tranquil and happy.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=12
331,Confucius,"What you don´t want done to yourself, do not do to others.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=12
332,Confucius,الحكم يعني الإستقامة، ومن هو الشخص الذي يجرؤ على الانحراف إذا كنت مستقيماً.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=12
333,Confucius,"Vergiss Kränkungen, doch Vergiss Freundlichkeiten nie.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=12
334,Confucius,Es mejor encender una vela que maldecir la oscuridad.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=12
335,Confucius,"I daily examine myself on three points:— whether, in transacting business for others, I may have been not faithful;— whether, in intercourse with friends, I may have been not sincere;— whether I may have not mastered and practised the instructions of my teacher.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=12
336,Confucius,To know what is first and what is last will lead near to what is taught in the Great Learning.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=12
337,Confucius,The gentleman understands what is moral. The small man understands what is profitable.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=12
338,Confucius,"The philosopher Zeng said, ""I daily examine myself on three points: whether, in transacting business for others, I may have been not faithful; whether, in intercourse with friends, I may have been not sincere; whether I may have not mastered and practiced the instructions of my teacher.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=12
339,Confucius,"The Master said, 'Can men refuse to assent to the words of strict admonition? But it is reforming the conduct because of them which is valuable. Can men refuse to be pleased with words of gentle advice? But it is unfolding their aim which is valuable. If a man be pleased with these words, but does not unfold their aim, and assents to those, but does not reform his conduct, I can really do nothing with him.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=12
340,Confucius,"Tsz-lu said to the Master, ""As the prince of Wei, sir, has been waiting for you to act for him in his government, what is it your intention to take in hand first?""<br><br>""One thing of necessity,"" he answered ""the rectification of terms.""<br><br>""That!"" exclaimed Tsz-lu. ""How far away you are, sir! Why such rectification?""<br><br>""What a rustic you are, Tsz-lu!"" rejoined the Master. ""A gentleman would be a little reserved and reticent in matters which he does not understand. If terms be incorrect, language will be incongruous; and if language be incongruous, deeds will be imperfect. So, again, when deeds are imperfect, propriety and harmony cannot prevail, and when this is the case laws relating to crime will fail in their aim; and if these last so fail, the people will not know where to set hand or foot. Hence, a man of superior mind, certain first of his terms, is fitted to speak; and being certain of what he says can proceed upon it. In the language of such a person there is nothing heedlessly irregular and that is the sum of the matter.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=12
341,Confucius,A man whose strength gives out collapses along the course. In your case you set the limits beforehand.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=12
342,Confucius,"Even when walking in the company of two other men, I am bound to be able to learn from them. The good points of the one I copy, the bad points of the other I correct in myself.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=12
343,Confucius,"The Master is cordial yet stern, awe-inspiring yet not fierce and respectful yet at ease.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=12
344,Confucius,"Tzu-chang[21] asked whether we can know what is to be ten generations hence. The Master said, The Yin[22] took over the manners of the Hsia; the harm and the good that they did them can be known. The Chou took over the manners of the Yin; the harm and the good that they did them can be known. And we may know what shall be, even an hundred generations hence, whoever follows Chou.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=12
345,Confucius,"Senza Fermezza, il gentiluomo non riscuote rispetto ed il suo sapere non sarà ascoltato. | Preconizzando lealtà e fidatezza, non avrà amici che sono simili a se stesso. | Non esiterà a correggere i suoi errori",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=12
346,Confucius,"If the people be led by laws, and uniformity sought to be given them by punishments, they will try to avoid the punishment, but have no sense of shame. 2. 'If they be led by virtue, and uniformity sought to be given them by the rules of propriety, they will have the sense of shame, and moreover will become good.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=12
347,Confucius,Exige beaucoup de toi-même et attend peu des autres. <br>Beaucoup d'ennuis te seront épargnés.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=12
348,Confucius,Dimmi e dimenticherò. Mostrami e ricorderò. Coinvolgimi e capirò.,NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=12
349,Confucius,"Wishing to regulate their families, they first cultivated their persons. Wishing to cultivate their persons, they first rectified their hearts. Wishing to rectify their hearts, they first sought to be sincere in their thoughts. Wishing to be sincere in their thoughts, they first extended to the utmost their knowledge.",NA,https://www.goodreads.com/author/quotes/15321.Confucius?page=12
